"","date","group","session","rel_time","subject","behav1","behav2","type","change","time_hh_min","date_scan","data_part","time_window","date_part_scan","date_to_match","closest","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","id_all_index","date_time","hour","minute","second","hms","real_date","zz","sex","sex_index","age","age_index","male","adult","s_male_blue","s_male_red","s_adult_blue","s_adult_red","roost","s_roost_blue","s_roost_red","bout","tech_index","group_index","ac_r_init","ac_b_init","n_obs_total","f_obs_blue","f_obs_red"
"510",2019-08-17,"BA",1,694.923,"BT_V_BA","R","op","primary",FALSE,1411.58205,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN2",1410,201908171410,0,1,0,1,30,0,2,846,30,201908171411.582,"14","11","34.8",14H 11M 34.8S,2019-08-17 14:11:34,845,"M",2,"A",2,1,1,0,1,0,1,2,0,2,11,2,1,0,0,2,0,1
"518",2019-08-17,"BA",1,790.156,"BT_V_BA","R","op","primary",FALSE,1413.16926666667,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN2",1410,201908171410,0,1,0,1,30,0,2,854,30,201908171413.169,"14","13","9.6",14H 13M 9.6S,2019-08-17 14:13:09,853,"M",2,"A",2,1,1,0,1,0,1,2,0,1,12,2,1,0,0,2,0,1
"526",2019-08-17,"BA",1,843.518,"BT_V_BA","R","op","primary",FALSE,1414.05863333333,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN2",1410,201908171410,0,1,0,1,30,0,4,862,30,201908171414.059,"14","14","3",14H 14M 3S,2019-08-17 14:14:03,859,"M",2,"A",2,1,1,0,1,0,3,2,0,4,13,2,1,0,0,4,0,1
"534",2019-08-17,"BA",1,882.638,"BT_V_BA","R","op","primary",FALSE,1414.71063333333,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN2",1410,201908171410,0,1,0,1,30,3,3,870,30,201908171414.711,"14","14","42.6",14H 14M 42.6S,2019-08-17 14:14:42,865,"M",2,"A",2,1,1,2,1,1,1,2,2,3,14,2,1,0,0,6,0.5,0.5
"592",2019-08-17,"BA",1,1553.069,"BT_V_BA","R","op","primary",FALSE,1425.88448333333,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,1,0,1,30,1,2,928,30,201908171425.884,"14","25","52.8",14H 25M 52.8S,2019-08-17 14:25:52,926,"M",2,"A",2,1,1,1,1,1,1,2,1,2,15,2,1,0,0,3,0.333333333333333,0.666666666666667
"598",2019-08-17,"BA",1,1601.964,"BT_V_BA","R","op","primary",FALSE,1426.6994,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,1,0,1,30,0,3,934,30,201908171426.699,"14","26","41.4",14H 26M 41.4S,2019-08-17 14:26:41,932,"M",2,"A",2,1,1,0,2,0,1,2,0,2,16,2,1,0,0,3,0,1
"603",2019-08-17,"BA",1,1656.375,"BT_V_BA","R","op","primary",FALSE,1427.60625,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,1,0,1,30,0,2,939,30,201908171427.606,"14","27","36",14H 27M 36S,2019-08-17 14:27:36,938,"M",2,"A",2,1,1,0,1,0,2,2,0,2,17,2,1,0,0,2,0,1
"609",2019-08-17,"BA",1,1741.825,"BT_V_BA","R","op","primary",FALSE,1429.03041666667,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,1,0,1,30,0,4,945,30,201908171429.03,"14","29","1.8",14H 29M 1.8S,2019-08-17 14:29:01,942,"M",2,"A",2,1,1,0,2,0,3,2,0,4,18,2,1,0,0,4,0,1
"615",2019-08-17,"BA",1,1764.521,"BT_V_BA","R","op","primary",FALSE,1429.40868333333,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,1,0,1,30,1,8,951,30,201908171429.409,"14","29","24",14H 29M 24S,2019-08-17 14:29:24,943,"M",2,"A",2,1,1,0,4,0,5,2,0,7,19,2,1,0,0,9,0.111111111111111,0.888888888888889
"619",2019-08-17,"BA",1,1774.548,"BT_V_BA","R","op","primary",FALSE,1429.5758,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,1,0,1,30,3,6,955,30,201908171429.576,"14","29","34.2",14H 29M 34.2S,2019-08-17 14:29:34,947,"M",2,"A",2,1,1,0,4,0,3,2,1,5,20,2,1,0,0,9,0.333333333333333,0.666666666666667
"620",2019-08-17,"BA",1,1791.107,"BT_V_BA","R","op","primary",FALSE,1429.85178333333,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,1,0,1,30,2,4,956,30,201908171429.852,"14","29","51",14H 29M 51S,2019-08-17 14:29:51,951,"M",2,"A",2,1,1,0,3,0,2,2,1,4,21,2,1,0,0,6,0.333333333333333,0.666666666666667
"623",2019-08-17,"BA",1,1812.758,"BT_V_BA","B","op","primary",FALSE,1430.21263333333,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,0,1,1,30,0,4,959,30,201908171430.213,"14","30","12.6",14H 30M 12.6S,2019-08-17 14:30:12,956,"M",2,"A",2,1,1,0,4,0,3,2,0,4,22,1,1,0,0,4,0,1
"641",2019-08-17,"BA",1,1926.699,"BT_V_BA","R","op","primary",FALSE,1432.11165,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN4",1430,201908171430,0,1,0,1,30,1,5,977,30,201908171432.112,"14","32","6.6",14H 32M 6.6S,2019-08-17 14:32:06,972,"M",2,"A",2,1,1,0,2,0,3,2,0,4,23,2,1,0,0,6,0.166666666666667,0.833333333333333
"665",2019-08-17,"BA",1,2189.815,"BT_V_BA","R","op","primary",FALSE,1436.49691666667,"BA 20190817 1","BA 20190817 1","BA 20190817 SCAN5",1440,201908171440,0,1,0,1,30,0,0,1001,30,201908171436.497,"14","36","29.4",14H 36M 29.4S,2019-08-17 14:36:29,998,"M",2,"A",2,1,1,0,0,0,0,2,0,0,24,2,1,0,0,0,0,0
"766",2019-08-19,"BA",1,428.877,"BT_V_BA","R","op","primary",FALSE,1407.14795,"BA 20190819 1","BA 20190819 1","BA 20190819 SCAN2",1410,201908191410,0,1,0,1,30,1,6,1979,30,201908191407.148,"14","07","8.4",14H 7M 8.4S,2019-08-19 14:07:08,1973,"M",2,"A",2,1,1,1,4,1,2,2,1,5,25,2,1,0,0,7,0.142857142857143,0.857142857142857
"859",2019-08-19,"BA",1,1030.325,"BT_V_BA","B","op","primary",FALSE,1417.17208333333,"BA 20190819 1","BA 20190819 1","BA 20190819 SCAN3",1420,201908191420,0,0,1,1,30,0,0,2072,30,201908191417.172,"14","17","10.2",14H 17M 10.2S,2019-08-19 14:17:10,2070,"M",2,"A",2,1,1,0,0,0,0,2,0,0,26,1,1,0,0,0,0,0
"947",2019-08-19,"BA",1,1621.909,"BT_V_BA","R","op","primary",FALSE,1427.03181666667,"BA 20190819 1","BA 20190819 1","BA 20190819 SCAN4",1430,201908191430,0,1,0,1,30,0,4,2160,30,201908191427.032,"14","27","1.8",14H 27M 1.8S,2019-08-19 14:27:01,2157,"M",2,"A",2,1,1,0,4,0,3,2,0,4,27,2,1,0,0,4,0,1
"955",2019-08-19,"BA",1,1693.185,"BT_V_BA","R","op","primary",FALSE,1428.21975,"BA 20190819 1","BA 20190819 1","BA 20190819 SCAN4",1430,201908191430,0,1,0,1,30,0,4,2168,30,201908191428.22,"14","28","13.2",14H 28M 13.2S,2019-08-19 14:28:13,2165,"M",2,"A",2,1,1,0,3,0,2,2,0,4,28,2,1,0,0,4,0,1
"962",2019-08-19,"BA",1,1776.159,"BT_V_BA","R","op","primary",FALSE,1429.60265,"BA 20190819 1","BA 20190819 1","BA 20190819 SCAN4",1430,201908191430,0,1,0,1,30,0,2,2175,30,201908191429.603,"14","29","36",14H 29M 36S,2019-08-19 14:29:36,2174,"M",2,"A",2,1,1,0,1,0,1,2,0,2,29,2,1,0,0,2,0,1
"981",2019-08-19,"BA",1,1892.324,"BT_V_BA","R","op","primary",FALSE,1431.53873333333,"BA 20190819 1","BA 20190819 1","BA 20190819 SCAN4",1430,201908191430,0,1,0,1,30,1,6,2194,30,201908191431.539,"14","31","31.8",14H 31M 31.8S,2019-08-19 14:31:31,2188,"M",2,"A",2,1,1,1,6,1,3,2,1,6,30,2,1,0,0,7,0.142857142857143,0.857142857142857
"986",2019-08-19,"BA",1,1915.895,"BT_V_BA","R","op","primary",FALSE,1431.93158333333,"BA 20190819 1","BA 20190819 1","BA 20190819 SCAN4",1430,201908191430,0,1,0,1,30,0,7,2199,30,201908191431.932,"14","31","55.8",14H 31M 55.8S,2019-08-19 14:31:55,2193,"M",2,"A",2,1,1,0,5,0,4,2,0,6,31,2,1,0,0,7,0,1
"1585",2019-08-21,"BA",2,189.714,"BT_V_BA","B","op","primary",FALSE,1503.1619,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN1",1500,201908211500,0,0,1,1,30,0,4,3822,30,201908211503.162,"15","03","9.6",15H 3M 9.6S,2019-08-21 15:03:09,3818,"M",2,"A",2,1,1,0,2,0,1,2,0,3,32,1,1,0,0,4,0,1
"1607",2019-08-21,"BA",2,303.176,"BT_V_BA","R","op","primary",FALSE,1505.05293333333,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN2",1510,201908211510,0,1,0,1,30,0,6,3844,30,201908211505.053,"15","05","3",15H 5M 3S,2019-08-21 15:05:03,3839,"M",2,"A",2,1,1,0,5,0,4,2,0,5,33,2,1,0,0,6,0,1
"1613",2019-08-21,"BA",2,333.198,"BT_V_BA","R","op","primary",FALSE,1505.5533,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN2",1510,201908211510,0,1,0,1,30,1,6,3850,30,201908211505.553,"15","05","33",15H 5M 33S,2019-08-21 15:05:33,3844,"M",2,"A",2,1,1,1,4,1,5,2,1,6,34,2,1,0,0,7,0.142857142857143,0.857142857142857
"1643",2019-08-21,"BA",2,443.331,"BT_V_BA","R","op","primary",FALSE,1507.38885,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN2",1510,201908211510,0,1,0,1,30,4,8,3880,30,201908211507.389,"15","07","22.8",15H 7M 22.8S,2019-08-21 15:07:22,3869,"M",2,"A",2,1,1,3,4,3,2,2,3,5,35,2,1,0,0,12,0.333333333333333,0.666666666666667
"1689",2019-08-21,"BA",2,611.597,"BT_V_BA","R","op","primary",FALSE,1510.19328333333,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN2",1510,201908211510,0,1,0,1,30,0,9,3926,30,201908211510.193,"15","10","11.4",15H 10M 11.4S,2019-08-21 15:10:11,3918,"M",2,"A",2,1,1,0,7,0,4,2,0,6,36,2,1,0,0,9,0,1
"1716",2019-08-21,"BA",2,813.776,"BT_V_BA","R","op","primary",FALSE,1513.56293333333,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN2",1510,201908211510,0,1,0,1,30,0,1,3953,30,201908211513.563,"15","13","33.6",15H 13M 33.6S,2019-08-21 15:13:33,3953,"M",2,"A",2,1,1,0,0,0,0,2,0,1,37,2,1,0,0,1,0,1
"1729",2019-08-21,"BA",2,875.785,"BT_V_BA","R","op","primary",FALSE,1514.59641666667,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN2",1510,201908211510,0,1,0,1,30,2,6,3966,30,201908211514.596,"15","14","35.4",15H 14M 35.4S,2019-08-21 15:14:35,3959,"M",2,"A",2,1,1,0,4,0,2,2,1,3,38,2,1,0,0,8,0.25,0.75
"1735",2019-08-21,"BA",2,908.156,"BT_V_BA","R","op","primary",FALSE,1515.13593333333,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN2",1510,201908211510,0,1,0,1,30,0,6,3972,30,201908211515.136,"15","15","7.8",15H 15M 7.8S,2019-08-21 15:15:07,3967,"M",2,"A",2,1,1,0,6,0,3,2,0,5,39,2,1,0,0,6,0,1
"1744",2019-08-21,"BA",2,958.558,"BT_V_BA","R","op","primary",FALSE,1515.97596666667,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN2",1510,201908211510,0,1,0,1,30,0,7,3981,30,201908211515.976,"15","15","58.2",15H 15M 58.2S,2019-08-21 15:15:58,3975,"M",2,"A",2,1,1,0,6,0,3,2,0,4,40,2,1,0,0,7,0,1
"1840",2019-08-21,"BA",2,1513.291,"BT_V_BA","R","op","primary",FALSE,1525.22151666667,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,1,0,1,30,0,6,4077,30,201908211525.222,"15","25","13.2",15H 25M 13.2S,2019-08-21 15:25:13,4072,"M",2,"A",2,1,1,0,5,0,0,2,0,5,41,2,1,0,0,6,0,1
"1847",2019-08-21,"BA",2,1566.877,"BT_V_BA","B","op","primary",FALSE,1526.11461666667,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,0,1,1,30,1,2,4084,30,201908211526.115,"15","26","6.6",15H 26M 6.6S,2019-08-21 15:26:06,4082,"M",2,"A",2,1,1,1,1,0,0,2,0,1,42,1,1,0,0,3,0.333333333333333,0.666666666666667
"1852",2019-08-21,"BA",2,1743.28,"BT_V_BA","R","op","primary",FALSE,1529.05466666667,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,1,0,1,30,0,3,4089,30,201908211529.055,"15","29","3",15H 29M 3S,2019-08-21 15:29:03,4087,"M",2,"A",2,1,1,0,3,0,0,2,0,3,43,2,1,0,0,3,0,1
"1919",2019-08-21,"BA",2,2080.822,"BT_V_BA","R","op","primary",FALSE,1534.68036666667,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,1,0,1,30,1,6,4156,30,201908211534.68,"15","34","40.8",15H 34M 40.8S,2019-08-21 15:34:40,4150,"M",2,"A",2,1,1,0,3,0,0,2,1,6,44,2,1,0,0,7,0.142857142857143,0.857142857142857
"1922",2019-08-21,"BA",2,2106.041,"BT_V_BA","R","op","primary",FALSE,1535.10068333333,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,1,0,1,30,1,4,4159,30,201908211535.101,"15","35","6",15H 35M 6S,2019-08-21 15:35:06,4155,"M",2,"A",2,1,1,0,3,0,2,2,1,4,45,2,1,0,0,5,0.2,0.8
"1929",2019-08-21,"BA",2,2154.605,"BT_V_BA","B","op","primary",FALSE,1535.91008333333,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,0,1,1,30,2,1,4166,30,201908211535.91,"15","35","54.6",15H 35M 54.6S,2019-08-21 15:35:54,4164,"M",2,"A",2,1,1,1,0,1,1,2,2,1,46,1,1,0,0,3,0.666666666666667,0.333333333333333
"1946",2019-08-21,"BA",2,2219.611,"BT_V_BA","R","op","primary",FALSE,1536.99351666667,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,1,0,1,30,3,7,4183,30,201908211536.994,"15","36","59.4",15H 36M 59.4S,2019-08-21 15:36:59,4174,"M",2,"A",2,1,1,0,4,1,2,2,2,6,47,2,1,0,0,10,0.3,0.7
"1949",2019-08-21,"BA",2,2227.844,"BT_V_BA","R","op","primary",FALSE,1537.13073333333,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,1,0,1,30,1,9,4186,30,201908211537.131,"15","37","7.8",15H 37M 7.8S,2019-08-21 15:37:07,4177,"M",2,"A",2,1,1,0,5,1,4,2,0,7,48,2,1,0,0,10,0.1,0.9
"2072",2019-08-22,"BA",1,594.973,"BT_V_BA","R","op","primary",FALSE,1409.91621666667,"BA 20190822 1","BA 20190822 1","BA 20190822 SCAN2",1410,201908221410,0,1,0,1,30,2,8,4893,30,201908221409.916,"14","09","54.6",14H 9M 54.6S,2019-08-22 14:09:54,4884,"M",2,"A",2,1,1,2,6,1,2,2,1,5,49,2,1,0,0,10,0.2,0.8
"2123",2019-08-22,"BA",1,994.638,"BT_V_BA","R","op","primary",FALSE,1416.5773,"BA 20190822 1","BA 20190822 1","BA 20190822 SCAN3",1420,201908221420,0,1,0,1,30,2,11,4944,30,201908221416.577,"14","16","34.2",14H 16M 34.2S,2019-08-22 14:16:34,4932,"M",2,"A",2,1,1,2,9,1,3,2,1,7,50,2,1,0,0,13,0.153846153846154,0.846153846153846
"2187",2019-08-22,"BA",1,1213.584,"BT_V_BA","B","op","primary",FALSE,1420.2264,"BA 20190822 1","BA 20190822 1","BA 20190822 SCAN3",1420,201908221420,0,0,1,1,30,2,5,5008,30,201908221420.226,"14","20","13.2",14H 20M 13.2S,2019-08-22 14:20:13,5002,"M",2,"A",2,1,1,2,3,1,3,2,2,4,51,1,1,0,0,7,0.285714285714286,0.714285714285714
"2477",2019-08-24,"BA",1,1020.412,"BT_V_BA","B","op","primary",FALSE,1417.00686666667,"BA 20190824 1","BA 20190824 1","BA 20190824 SCAN3",1420,201908241420,0,0,1,1,30,2,9,5872,30,201908241417.007,"14","17","0",14H 17M 0S,2019-08-24 14:17:00,5862,"M",2,"A",2,1,1,1,8,0,2,2,2,8,52,1,1,0,0,11,0.181818181818182,0.818181818181818
"2729",2019-08-25,"BA",2,135.567,"BT_V_BA","R","op","primary",FALSE,1502.25945,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN1",1500,201908251500,0,1,0,1,30,0,6,6124,30,201908251502.259,"15","02","15",15H 2M 15S,2019-08-25 15:02:15,6119,"M",2,"A",2,1,1,0,2,0,4,2,0,4,53,2,1,0,0,6,0,1
"2736",2019-08-25,"BA",2,187.477,"BT_V_BA","R","op","primary",FALSE,1503.12461666667,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN1",1500,201908251500,0,1,0,1,30,0,4,6131,30,201908251503.125,"15","03","7.2",15H 3M 7.2S,2019-08-25 15:03:07,6128,"M",2,"A",2,1,1,0,1,0,4,2,0,4,54,2,1,0,0,4,0,1
"2761",2019-08-25,"BA",2,317.102,"BT_V_BA","B","op","primary",FALSE,1505.28503333333,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN2",1510,201908251510,1,0,1,1,30,1,6,6156,30,201908251505.285,"15","05","16.8",15H 5M 16.8S,2019-08-25 15:05:16,6150,"M",2,"A",2,1,1,0,4,0,3,2,0,4,55,1,1,0,0,7,0.142857142857143,0.857142857142857
"2763",2019-08-25,"BA",2,348.653,"BT_V_BA","B","op","primary",FALSE,1505.81088333333,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN2",1510,201908251510,1,0,1,1,30,1,1,6158,30,201908251505.811,"15","05","48.6",15H 5M 48.6S,2019-08-25 15:05:48,6157,"M",2,"A",2,1,1,1,0,1,0,2,1,0,56,1,1,0,0,2,0.5,0.5
"2787",2019-08-25,"BA",2,440.252,"BT_V_BA","R","op","primary",FALSE,1507.33753333333,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN2",1510,201908251510,1,1,0,1,30,3,6,6182,30,201908251507.338,"15","07","19.8",15H 7M 19.8S,2019-08-25 15:07:19,6174,"M",2,"A",2,1,1,1,3,1,2,2,2,3,57,2,1,0,0,9,0.333333333333333,0.666666666666667
"2802",2019-08-25,"BA",2,491.834,"BT_V_BA","R","op","primary",FALSE,1508.19723333333,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN2",1510,201908251510,1,1,0,1,30,1,9,6197,30,201908251508.197,"15","08","11.4",15H 8M 11.4S,2019-08-25 15:08:11,6188,"M",2,"A",2,1,1,1,4,0,6,2,1,7,58,2,1,0,0,10,0.1,0.9
"2814",2019-08-25,"BA",2,536.099,"BT_V_BA","B","op","primary",FALSE,1508.93498333333,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN2",1510,201908251510,1,0,1,1,30,2,9,6209,30,201908251508.935,"15","08","55.8",15H 8M 55.8S,2019-08-25 15:08:55,6199,"M",2,"A",2,1,1,2,2,0,1,2,2,3,59,1,1,0,0,11,0.181818181818182,0.818181818181818
"2815",2019-08-25,"BA",2,551.959,"BT_V_BA","B","op","primary",FALSE,1509.19931666667,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN2",1510,201908251510,1,0,1,1,30,3,4,6210,30,201908251509.199,"15","09","11.4",15H 9M 11.4S,2019-08-25 15:09:11,6204,"M",2,"A",2,1,1,3,1,1,1,2,3,1,60,1,1,0,0,7,0.428571428571429,0.571428571428571
"2816",2019-08-25,"BA",2,571.885,"BT_V_BA","R","op","primary",FALSE,1509.53141666667,"BA 20190825 2","BA 20190825 2","BA 20190825 SCAN2",1510,201908251510,1,1,0,1,30,2,0,6211,30,201908251509.531,"15","09","31.8",15H 9M 31.8S,2019-08-25 15:09:31,6210,"M",2,"A",2,1,1,2,0,2,0,2,2,0,61,2,1,0,0,2,1,0
"1271",2019-08-20,"BA",1,517.264,"BTB_V_BA","R","op","primary",FALSE,1408.62106666667,"BA 20190820 1","BA 20190820 1","BA 20190820 SCAN2",1410,201908201410,1,1,0,1,31,0,1,2984,31,201908201408.621,"14","08","37.2",14H 8M 37.2S,2019-08-20 14:08:37,2984,NA,3,"J",1,0,0,0,0,0,0,2,0,1,1,2,1,0,0,1,0,1
"1338",2019-08-20,"BA",1,1338.16,"BTB_V_BA","R","op","primary",FALSE,1422.30266666667,"BA 20190820 1","BA 20190820 1","BA 20190820 SCAN3",1420,201908201420,1,1,0,1,31,0,3,3051,31,201908201422.303,"14","22","18",14H 22M 18S,2019-08-20 14:22:18,3049,NA,3,"J",1,0,0,0,2,0,0,2,0,3,2,2,1,0,0,3,0,1
"1374",2019-08-20,"BA",1,1902.542,"BTB_V_BA","B","op","primary",FALSE,1431.70903333333,"BA 20190820 1","BA 20190820 1","BA 20190820 SCAN4",1430,201908201430,1,0,1,1,31,1,4,3087,31,201908201431.709,"14","31","42",14H 31M 42S,2019-08-20 14:31:42,3083,NA,3,"J",1,0,0,1,2,0,1,2,1,3,3,1,1,0,0,5,0.2,0.8
"1389",2019-08-20,"BA",1,2130.07,"BTB_V_BA","B","op","primary",FALSE,1435.50116666667,"BA 20190820 1","BA 20190820 1","BA 20190820 SCAN5",1440,201908201440,1,0,1,1,31,0,2,3102,31,201908201435.501,"14","35","30",14H 35M 30S,2019-08-20 14:35:30,3101,NA,3,"J",1,0,0,0,2,0,0,2,0,2,4,1,1,0,0,2,0,1
"1390",2019-08-20,"BA",1,2154.078,"BTB_V_BA","R","op","primary",FALSE,1435.9013,"BA 20190820 1","BA 20190820 1","BA 20190820 SCAN5",1440,201908201440,1,1,0,1,31,1,1,3103,31,201908201435.901,"14","35","54",14H 35M 54S,2019-08-20 14:35:54,3102,NA,3,"J",1,0,0,0,1,0,0,2,1,1,5,2,1,0,0,2,0.5,0.5
"1396",2019-08-20,"BA",1,2223.82,"BTB_V_BA","R","op","primary",FALSE,1437.06366666667,"BA 20190820 1","BA 20190820 1","BA 20190820 SCAN5",1440,201908201440,1,1,0,1,31,2,0,3109,31,201908201437.064,"14","37","3.6",14H 37M 3.6S,2019-08-20 14:37:03,3108,NA,3,"J",1,0,0,1,0,1,0,2,2,0,6,2,1,0,0,2,1,0
"1416",2019-08-20,"BA",1,2549.217,"BTB_V_BA","R","op","primary",FALSE,1442.48695,"BA 20190820 1","BA 20190820 1","BA 20190820 SCAN5",1440,201908201440,1,1,0,1,31,2,1,3129,31,201908201442.487,"14","42","28.8",14H 42M 28.8S,2019-08-20 14:42:28,3127,NA,3,"J",1,0,0,1,1,1,1,2,1,1,7,2,1,0,0,3,0.666666666666667,0.333333333333333
"1523",2019-08-21,"BA",1,679.042,"BTB_V_BA","R","op","primary",FALSE,1411.31736666667,"BA 20190821 1","BA 20190821 1","BA 20190821 SCAN2",1410,201908211410,0,1,0,1,31,0,7,3760,31,201908211411.317,"14","11","18.6",14H 11M 18.6S,2019-08-21 14:11:18,3754,NA,3,"J",1,0,0,0,3,0,1,2,0,4,8,2,1,0,0,7,0,1
"1571",2019-08-21,"BA",1,909.031,"BTB_V_BA","B","op","primary",FALSE,1415.15051666667,"BA 20190821 1","BA 20190821 1","BA 20190821 SCAN3",1420,201908211420,0,0,1,1,31,1,3,3808,31,201908211415.151,"14","15","9",14H 15M 9S,2019-08-21 14:15:09,3805,NA,3,"J",1,0,0,0,2,0,1,2,1,3,9,1,1,0,0,4,0.25,0.75
"1860",2019-08-21,"BA",2,1773.84,"BTB_V_BA","B","op","primary",FALSE,1529.564,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,0,1,1,31,1,7,4097,31,201908211529.564,"15","29","33.6",15H 29M 33.6S,2019-08-21 15:29:33,4090,NA,3,"J",1,0,0,0,6,0,3,2,1,5,10,1,1,0,0,8,0.125,0.875
"1936",2019-08-21,"BA",2,2187.258,"BTB_V_BA","B","op","primary",FALSE,1536.4543,"BA 20190821 2","BA 20190821 2","BA 20190821 SCAN5",1540,201908211540,0,0,1,1,31,2,5,4173,31,201908211536.454,"15","36","27",15H 36M 27S,2019-08-21 15:36:27,4167,NA,3,"J",1,0,0,1,2,1,1,2,2,2,11,1,1,0,0,7,0.285714285714286,0.714285714285714
"2141",2019-08-22,"BA",1,1049.408,"BTB_V_BA","R","op","primary",FALSE,1417.49013333333,"BA 20190822 1","BA 20190822 1","BA 20190822 SCAN3",1420,201908221420,0,1,0,1,31,2,9,4962,31,201908221417.49,"14","17","29.4",14H 17M 29.4S,2019-08-22 14:17:29,4952,NA,3,"J",1,0,0,1,6,1,5,2,2,5,12,2,1,0,0,11,0.181818181818182,0.818181818181818
"2181",2019-08-22,"BA",1,1188.038,"BTB_V_BA","R","op","primary",FALSE,1419.80063333333,"BA 20190822 1","BA 20190822 1","BA 20190822 SCAN3",1420,201908221420,0,1,0,1,31,5,8,5002,31,201908221419.801,"14","19","48",14H 19M 48S,2019-08-22 14:19:48,4990,NA,3,"J",1,0,0,2,6,0,5,2,3,5,13,2,1,0,0,13,0.384615384615385,0.615384615384615
"2196",2019-08-22,"BA",1,1242.549,"BTB_V_BA","R","op","primary",FALSE,1420.70915,"BA 20190822 1","BA 20190822 1","BA 20190822 SCAN3",1420,201908221420,0,1,0,1,31,3,7,5017,31,201908221420.709,"14","20","42",14H 20M 42S,2019-08-22 14:20:42,5008,NA,3,"J",1,0,0,2,4,1,3,2,3,5,14,2,1,0,0,10,0.3,0.7
"2224",2019-08-22,"BA",1,1336.312,"BTB_V_BA","R","op","primary",FALSE,1422.27186666667,"BA 20190822 1","BA 20190822 1","BA 20190822 SCAN3",1420,201908221420,0,1,0,1,31,0,11,5045,31,201908221422.272,"14","22","16.2",14H 22M 16.2S,2019-08-22 14:22:16,5035,NA,3,"J",1,0,0,0,9,0,5,2,0,6,15,2,1,0,0,11,0,1
"2407",2019-08-24,"BA",1,771.099,"BTB_V_BA","R","op","primary",FALSE,1412.85165,"BA 20190824 1","BA 20190824 1","BA 20190824 SCAN3",1420,201908241420,0,1,0,1,31,0,0,5802,31,201908241412.852,"14","12","51",14H 12M 51S,2019-08-24 14:12:51,5791,NA,3,"J",1,0,0,0,0,0,0,2,0,0,16,2,1,0,0,0,0,0
"6541",2019-09-04,"MA",1,1322.919,"BTB_V_BA","B","dr","secondary",FALSE,1452.049,"MA 20190904 1","MA 20190904 1","MA 20190904 scan3",1450,2.01909e+11,0,0,1,0,31,2,0,7758,31,201909041452.049,"14","52","2.4",14H 52M 2.4S,2019-09-04 14:52:02,7757,NA,3,"J",1,0,0,0,0,0,0,2,0,0,17,1,4,0,0,2,1,0
"6542",2019-09-04,"MA",1,1330.991,"BTB_V_BA","B","op","secondary",FALSE,1452.183,"MA 20190904 1","MA 20190904 1","MA 20190904 scan3",1450,2.01909e+11,0,0,1,1,31,3,0,7759,31,201909041452.183,"14","52","10.8",14H 52M 10.8S,2019-09-04 14:52:10,7757,NA,3,"J",1,0,0,0,0,0,0,2,1,0,18,1,4,0,0,3,1,0
