"","x","date","session","subject","colour","rel_time","nbr_ind","drops","behav","behav1","behav2","group","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","ID_all_index","forg_bout"
"17",17,20190814,1,"BPO_V_BA","1-RED",4234.245,3,"op","Rop","R","op","BA",1,0,1,25,0,0,17,22,0
"18",18,20190814,1,"BPO_V_BA","1-RED",4250.102,5,"op","Rop","R","op","BA",1,0,1,25,0,0,18,22,0
"19",19,20190814,1,"BPO_V_BA","1-RED",4284.571,4,"op","Rop","R","op","BA",1,0,1,25,0,0,19,22,0
"20",20,20190814,1,"BPO_V_BA","1-RED",4306.219,3,"op","Rop","R","op","BA",1,0,1,25,0,0,20,22,0
"21",21,20190814,1,"BPO_V_BA","1-RED",4330.337,5,"op","Rop","R","op","BA",1,0,1,25,0,0,21,22,0
"22",22,20190814,1,"BPO_V_BA","1-RED",4351.891,4,"op","Rop","R","op","BA",1,0,1,25,0,0,22,22,0
"24",24,20190814,1,"BPO_V_BA","1-RED",4380.944,4,"op","Rop","R","op","BA",1,0,1,25,0,0,24,22,0
"25",25,20190814,1,"BPO_V_BA","1-RED",4412.659,5,"op","Rop","R","op","BA",1,0,1,25,0,0,25,22,0
"26",26,20190814,1,"BPO_V_BA","1-RED",4435.922,4,"op","Rop","R","op","BA",1,0,1,25,0,0,26,22,0
"28",28,20190814,1,"BPO_V_BA","1-RED",4488.622,5,"op","Rop","R","op","BA",1,0,1,25,0,0,28,22,0
"31",31,20190814,1,"BPO_V_BA","1-RED",4548.539,3,"op","Rop","R","op","BA",1,0,1,25,0,0,31,22,0
"33",33,20190814,1,"BPO_V_BA","1-RED",4586.041,2,"op","Rop","R","op","BA",1,0,1,25,0,0,33,22,0
"34",34,20190814,1,"BPO_V_BA","1-RED",4605.886,2,"op","Rop","R","op","BA",1,0,1,25,0,0,34,22,0
"36",36,20190814,1,"BPO_V_BA","1-BLUE",4659.168,2,"op","Bop","B","op","BA",0,1,1,25,0,0,36,22,0
"37",37,20190815,1,"BPO_V_BA","1-RED",37.38,0,"op","Rop","R","op","BA",1,0,1,25,0,0,37,22,0
"46",46,20190815,1,"BPO_V_BA","1-RED",323.768,2,"op","Rop","R","op","BA",1,0,1,25,0,0,46,22,0
"59",59,20190815,1,"BPO_V_BA","1-RED",596.614,2,"op","Rop","R","op","BA",1,0,1,25,0,0,59,22,0
"63",63,20190815,1,"BPO_V_BA","1-BLUE",696.91,3,"op","Bop","B","op","BA",0,1,1,25,0,0,63,22,0
"64",64,20190815,1,"BPO_V_BA","1-BLUE",717.638,2,"op","Bop","B","op","BA",0,1,1,25,0,0,64,22,0
"65",65,20190815,1,"BPO_V_BA","1-BLUE",732.938,2,"op","Bop","B","op","BA",0,1,1,25,0,0,65,22,0
"66",66,20190815,1,"BPO_V_BA","1-RED",752.807,2,"op","Rop","R","op","BA",1,0,1,25,0,0,66,22,0
"67",67,20190815,1,"BPO_V_BA","1-RED",776.088,2,"op","Rop","R","op","BA",1,0,1,25,0,0,67,22,0
"69",69,20190815,1,"BPO_V_BA","1-BLUE",805.503,8,"op","Bop","B","op","BA",0,1,1,25,0,0,69,22,0
"71",71,20190815,1,"BPO_V_BA","1-RED",837.81,6,"op","Rop","R","op","BA",1,0,1,25,0,0,71,22,0
"72",72,20190815,1,"BPO_V_BA","1-RED",868.137,10,"op","Rop","R","op","BA",1,0,1,25,0,0,72,22,0
"73",73,20190815,1,"BPO_V_BA","1-RED",895.688,7,"op","Rop","R","op","BA",1,0,1,25,0,0,73,22,0
"77",77,20190815,1,"BPO_V_BA","1-RED",939.922,7,"op","Rop","R","op","BA",1,0,1,25,0,0,77,22,0
"80",80,20190815,1,"BPO_V_BA","1-RED",979.497,4,"op","Rop","R","op","BA",1,0,1,25,0,0,80,22,0
"81",81,20190815,1,"BPO_V_BA","1-BLUE",986.532,6,"op","Bop","B","op","BA",0,1,1,25,0,0,81,22,0
"82",82,20190815,1,"BPO_V_BA","1-BLUE",993.902,6,"op","Bop","B","op","BA",0,1,1,25,0,0,82,22,0
"85",85,20190815,1,"BPO_V_BA","1-BLUE",1022.342,3,"op","Bop","B","op","BA",0,1,1,25,0,0,85,22,0
"86",86,20190815,1,"BPO_V_BA","1-BLUE",1052.141,6,"op","Bop","B","op","BA",0,1,1,25,0,0,86,22,0
"89",89,20190815,1,"BPO_V_BA","1-RED",1086.144,4,"op","Rop","R","op","BA",1,0,1,25,0,0,89,22,0
"90",90,20190815,1,"BPO_V_BA","1-RED",1107.347,7,"op","Rop","R","op","BA",1,0,1,25,0,0,90,22,0
"93",93,20190815,1,"BPO_V_BA","1-RED",1141.633,6,"op","Rop","R","op","BA",1,0,1,25,0,0,93,22,0
"97",97,20190815,1,"BPO_V_BA","1-RED",1195.606,8,"op","Rop","R","op","BA",1,0,1,25,0,0,97,22,0
"99",99,20190815,1,"BPO_V_BA","1-RED",1259.931,4,"op","Rop","R","op","BA",1,0,1,25,0,0,99,22,0
"103",103,20190815,1,"BPO_V_BA","1-RED",1302.829,4,"op","Rop","R","op","BA",1,0,1,25,0,0,103,22,0
"359",359,20190816,1,"BPO_V_BA","1-BLUE",2552.704,7,"op","Bop","B","op","BA",0,1,1,25,0,0,359,22,0
"361",361,20190816,1,"BPO_V_BA","1-RED",2634.442,4,"op","Rop","R","op","BA",1,0,1,25,0,0,361,22,0
"364",364,20190816,1,"BPO_V_BA","1-RED",2665.958,5,"op","Rop","R","op","BA",1,0,1,25,0,0,364,22,0
"366",366,20190816,1,"BPO_V_BA","1-RED",2709.389,7,"op","Rop","R","op","BA",1,0,1,25,0,0,366,22,0
"367",367,20190816,1,"BPO_V_BA","1-RED",2733.737,7,"op","Rop","R","op","BA",1,0,1,25,0,0,367,22,0
"370",370,20190816,1,"BPO_V_BA","1-RED",2773.458,5,"op","Rop","R","op","BA",1,0,1,25,0,0,370,22,0
"372",372,20190816,1,"BPO_V_BA","1-RED",2795.757,5,"op","Rop","R","op","BA",1,0,1,25,0,0,372,22,0
"373",373,20190816,1,"BPO_V_BA","1-BLUE",2811.344,6,"op","Bop","B","op","BA",0,1,1,25,0,0,373,22,0
"462",462,20190819,1,"BPO_V_BA","1-BLUE",359.011,8,"op","Bop","B","op","BA",0,1,1,25,0,0,462,22,0
"465",465,20190819,1,"BPO_V_BA","1-RED",376.769,6,"op","Rop","R","op","BA",1,0,1,25,0,0,465,22,0
"468",468,20190819,1,"BPO_V_BA","1-BLUE",405.333,5,"op","Bop","B","op","BA",0,1,1,25,0,1,468,22,0
"478",478,20190819,1,"BPO_V_BA","1-BLUE",464.328,2,"op","Bop","B","op","BA",0,1,1,25,0,1,478,22,0
"480",480,20190819,1,"BPO_V_BA","1-BLUE",478.191,7,"op","Bop","B","op","BA",0,1,1,25,0,1,480,22,0
"490",490,20190819,1,"BPO_V_BA","1-RED",505.576,6,"op","Rop","R","op","BA",1,0,1,25,0,1,490,22,0
"499",499,20190819,1,"BPO_V_BA","1-RED",546.717,7,"op","Rop","R","op","BA",1,0,1,25,0,1,499,22,0
"506",506,20190819,1,"BPO_V_BA","1-RED",571.027,5,"op","Rop","R","op","BA",1,0,1,25,0,1,506,22,0
"510",510,20190819,1,"BPO_V_BA","1-BLUE",599.22,6,"op","Bop","B","op","BA",0,1,1,25,0,1,510,22,0
"516",516,20190819,1,"BPO_V_BA","1-BLUE",629.195,1,"op","Bop","B","op","BA",0,1,1,25,0,1,516,22,0
"521",521,20190819,1,"BPO_V_BA","1-RED",645.532,3,"op","Rop","R","op","BA",1,0,1,25,0,1,521,22,0
"531",531,20190819,1,"BPO_V_BA","1-RED",675.506,7,"op","Rop","R","op","BA",1,0,1,25,0,2,531,22,0
"648",648,20190819,1,"BPO_V_BA","1-RED",1158.66,5,"op","Rop","R","op","BA",1,0,1,25,0,4,648,22,0
"655",655,20190819,1,"BPO_V_BA","1-RED",1185.782,6,"op","Rop","R","op","BA",1,0,1,25,0,4,655,22,0
"658",658,20190819,1,"BPO_V_BA","1-BLUE",1198.26,5,"op","Bop","B","op","BA",0,1,1,25,0,4,658,22,0
"668",668,20190819,1,"BPO_V_BA","1-RED",1230.452,7,"op","Rop","R","op","BA",1,0,1,25,0,4,668,22,0
"676",676,20190819,1,"BPO_V_BA","1-RED",1259.252,6,"op","Rop","R","op","BA",1,0,1,25,0,5,676,22,0
"701",701,20190819,1,"BPO_V_BA","1-RED",1478.215,6,"op","Rop","R","op","BA",1,0,1,25,0,5,701,22,0
"713",713,20190819,1,"BPO_V_BA","1-BLUE",1548.504,4,"op","Bop","B","op","BA",0,1,1,25,0,5,713,22,0
"721",721,20190819,1,"BPO_V_BA","1-RED",1578.614,4,"op","Rop","R","op","BA",1,0,1,25,0,5,721,22,0
"803",803,20190819,1,"BPO_V_BA","1-RED",1952.163,6,"op","Rop","R","op","BA",1,0,1,25,0,7,803,22,0
"822",822,20190819,1,"BPO_V_BA","1-RED",2021.049,7,"op","Rop","R","op","BA",1,0,1,25,0,7,822,22,0
"1116",1116,20190821,2,"BPO_V_BA","1-RED",181.413,4,"op","Rop","R","op","BA",1,0,1,25,0,7,1116,22,0
"1126",1126,20190821,2,"BPO_V_BA","1-BLUE",225.274,0,"op","Bop","B","op","BA",0,1,1,25,0,7,1126,22,0
"1127",1127,20190821,2,"BPO_V_BA","1-BLUE",242.321,0,"op","Bop","B","op","BA",0,1,1,25,0,7,1127,22,0
"1133",1133,20190821,2,"BPO_V_BA","1-RED",263.934,5,"op","Rop","R","op","BA",1,0,1,25,0,7,1133,22,0
"1137",1137,20190821,2,"BPO_V_BA","1-RED",283.247,3,"op","Rop","R","op","BA",1,0,1,25,0,7,1137,22,0
"1140",1140,20190821,2,"BPO_V_BA","1-RED",300.403,6,"op","Rop","R","op","BA",1,0,1,25,0,7,1140,22,0
"1145",1145,20190821,2,"BPO_V_BA","1-RED",315.376,5,"op","Rop","R","op","BA",1,0,1,25,0,7,1145,22,0
"1146",1146,20190821,2,"BPO_V_BA","1-BLUE",328.047,5,"op","Bop","B","op","BA",0,1,1,25,0,7,1146,22,0
"1152",1152,20190821,2,"BPO_V_BA","1-RED",352.667,6,"op","Rop","R","op","BA",1,0,1,25,0,7,1152,22,0
"1157",1157,20190821,2,"BPO_V_BA","1-RED",375.039,5,"op","Rop","R","op","BA",1,0,1,25,0,7,1157,22,0
"1165",1165,20190821,2,"BPO_V_BA","1-BLUE",408.533,3,"op","Bop","B","op","BA",0,1,1,25,0,7,1165,22,0
"1168",1168,20190821,2,"BPO_V_BA","1-BLUE",422.498,7,"op","Bop","B","op","BA",0,1,1,25,0,7,1168,22,0
"1177",1177,20190821,2,"BPO_V_BA","1-BLUE",447.56,10,"op","Bop","B","op","BA",0,1,1,25,0,7,1177,22,0
"1186",1186,20190821,2,"BPO_V_BA","1-BLUE",482.257,4,"op","Bop","B","op","BA",0,1,1,25,0,7,1186,22,0
"1192",1192,20190821,2,"BPO_V_BA","1-RED",507.702,7,"op","Rop","R","op","BA",1,0,1,25,0,7,1192,22,0
"1197",1197,20190821,2,"BPO_V_BA","1-RED",523.318,7,"op","Rop","R","op","BA",1,0,1,25,0,7,1197,22,0
"1201",1201,20190821,2,"BPO_V_BA","1-BLUE",532.346,6,"op","Bop","B","op","BA",0,1,1,25,0,7,1201,22,0
"1205",1205,20190821,2,"BPO_V_BA","1-BLUE",547.95,6,"op","Bop","B","op","BA",0,1,1,25,0,7,1205,22,0
"1214",1214,20190821,2,"BPO_V_BA","1-RED",585.085,8,"op","Rop","R","op","BA",1,0,1,25,0,7,1214,22,0
"1223",1223,20190821,2,"BPO_V_BA","1-RED",628.532,7,"op","Rop","R","op","BA",1,0,1,25,0,7,1223,22,0
"1244",1244,20190821,2,"BPO_V_BA","1-BLUE",706.98,6,"op","Bop","B","op","BA",0,1,1,25,0,8,1244,22,0
"1562",1562,20190822,2,"BPO_V_BA","1-BLUE",265.817,9,"op","Bop","B","op","BA",0,1,1,25,0,14,1562,22,0
"1574",1574,20190822,2,"BPO_V_BA","1-BLUE",286.198,8,"op","Bop","B","op","BA",0,1,1,25,0,14,1574,22,0
"1613",1613,20190822,2,"BPO_V_BA","1-RED",354.666,6,"op","Rop","R","op","BA",1,0,1,25,0,14,1613,22,0
"1625",1625,20190822,2,"BPO_V_BA","1-RED",378.361,9,"op","Rop","R","op","BA",1,0,1,25,0,14,1625,22,0
"1638",1638,20190822,2,"BPO_V_BA","1-RED",399.576,6,"op","Rop","R","op","BA",1,0,1,25,0,14,1638,22,0
"1646",1646,20190822,2,"BPO_V_BA","1-RED",413.23,7,"op","Rop","R","op","BA",1,0,1,25,0,14,1646,22,0
"1669",1669,20190822,2,"BPO_V_BA","1-RED",464.735,8,"op","Rop","R","op","BA",1,0,1,25,0,14,1669,22,0
"1682",1682,20190822,2,"BPO_V_BA","1-RED",481.183,7,"op","Rop","R","op","BA",1,0,1,25,0,14,1682,22,0
"1698",1698,20190822,2,"BPO_V_BA","1-RED",512.418,10,"op","Rop","R","op","BA",1,0,1,25,0,14,1698,22,0
"1703",1703,20190822,2,"BPO_V_BA","1-RED",519.941,8,"op","Rop","R","op","BA",1,0,1,25,0,14,1703,22,0
"1717",1717,20190822,2,"BPO_V_BA","1-RED",550.148,9,"op","Rop","R","op","BA",1,0,1,25,0,14,1717,22,0
"1738",1738,20190822,1,"BPO_V_BA","1-RED",613.934,8,"op","Rop","R","op","BA",1,0,1,25,0,14,1738,22,0
"1752",1752,20190822,1,"BPO_V_BA","1-RED",655.927,5,"op","Rop","R","op","BA",1,0,1,25,0,14,1752,22,0
"1771",1771,20190822,2,"BPO_V_BA","1-RED",802.101,7,"op","Rop","R","op","BA",1,0,1,25,0,14,1771,22,0
"1776",1776,20190822,2,"BPO_V_BA","1-RED",820.165,7,"op","Rop","R","op","BA",1,0,1,25,0,14,1776,22,0
"1782",1782,20190822,2,"BPO_V_BA","1-RED",843.516,7,"op","Rop","R","op","BA",1,0,1,25,0,14,1782,22,0
"1787",1787,20190822,2,"BPO_V_BA","1-RED",868.692,8,"op","Rop","R","op","BA",1,0,1,25,0,14,1787,22,0
"1791",1791,20190822,2,"BPO_V_BA","1-RED",890.279,5,"op","Rop","R","op","BA",1,0,1,25,0,14,1791,22,0
"1795",1795,20190822,2,"BPO_V_BA","1-RED",909.229,6,"op","Rop","R","op","BA",1,0,1,25,0,14,1795,22,0
"1797",1797,20190822,2,"BPO_V_BA","1-RED",919.552,9,"op","Rop","R","op","BA",1,0,1,25,0,14,1797,22,0
"1813",1813,20190822,2,"BPO_V_BA","1-RED",952.256,7,"op","Rop","R","op","BA",1,0,1,25,0,14,1813,22,0
"1825",1825,20190822,2,"BPO_V_BA","1-RED",976.783,6,"op","Rop","R","op","BA",1,0,1,25,0,14,1825,22,0
"1835",1835,20190822,2,"BPO_V_BA","1-RED",995.531,8,"op","Rop","R","op","BA",1,0,1,25,0,14,1835,22,0
"1852",1852,20190822,2,"BPO_V_BA","1-RED",1027.974,7,"op","Rop","R","op","BA",1,0,1,25,0,14,1852,22,0
"1856",1856,20190822,1,"BPO_V_BA","1-RED",1037.981,5,"op","Rop","R","op","BA",1,0,1,25,0,14,1856,22,0
"1874",1874,20190822,2,"BPO_V_BA","1-RED",1064.275,8,"op","Rop","R","op","BA",1,0,1,25,0,14,1874,22,0
"1880",1880,20190822,2,"BPO_V_BA","1-RED",1080.719,9,"op","Rop","R","op","BA",1,0,1,25,0,14,1880,22,0
"1903",1903,20190822,2,"BPO_V_BA","1-RED",1130.01,7,"op","Rop","R","op","BA",1,0,1,25,0,14,1903,22,0
"1915",1915,20190822,2,"BPO_V_BA","1-RED",1154.438,6,"op","Rop","R","op","BA",1,0,1,25,0,14,1915,22,0
"2227",2227,20190824,1,"BPO_V_BA","1-RED",992.092,10,"op","Rop","R","op","BA",1,0,1,25,0,16,2227,22,0
"2234",2234,20190824,1,"BPO_V_BA","1-RED",1014.504,14,"op","Rop","R","op","BA",1,0,1,25,0,16,2234,22,0
"2248",2248,20190824,1,"BPO_V_BA","1-RED",1064.818,11,"op","Rop","R","op","BA",1,0,1,25,0,17,2248,22,0
"2261",2261,20190825,2,"BPO_V_BA","1-RED",66.551,1,"op","Rop","R","op","BA",1,0,1,25,0,17,2261,22,0
"2263",2263,20190825,2,"BPO_V_BA","1-RED",86.432,1,"op","Rop","R","op","BA",1,0,1,25,0,17,2263,22,0
"2269",2269,20190825,2,"BPO_V_BA","1-RED",124.887,4,"op","Rop","R","op","BA",1,0,1,25,0,17,2269,22,0
"2274",2274,20190825,2,"BPO_V_BA","1-RED",149.92,4,"op","Rop","R","op","BA",1,0,1,25,0,17,2274,22,0
"2284",2284,20190825,2,"BPO_V_BA","1-RED",222.141,6,"op","Rop","R","op","BA",1,0,1,25,0,17,2284,22,0
"2288",2288,20190825,2,"BPO_V_BA","1-RED",238.077,6,"op","Rop","R","op","BA",1,0,1,25,0,17,2288,22,0
"2311",2311,20190825,2,"BPO_V_BA","1-RED",279.757,2,"op","Rop","R","op","BA",1,0,1,25,0,17,2311,22,0
"2320",2320,20190825,2,"BPO_V_BA","1-RED",294.576,4,"op","Rop","R","op","BA",1,0,1,25,0,18,2320,22,0
"2350",2350,20190825,2,"BPO_V_BA","1-RED",364.192,3,"op","Rop","R","op","BA",1,0,1,25,0,18,2350,22,0
"2360",2360,20190825,2,"BPO_V_BA","1-RED",385.072,3,"op","Rop","R","op","BA",1,0,1,25,0,18,2360,22,0
"2376",2376,20190825,2,"BPO_V_BA","1-RED",414.843,4,"op","Rop","R","op","BA",1,0,1,25,0,18,2376,22,0
"2379",2379,20190825,2,"BPO_V_BA","1-BLUE",420.769,5,"op","Bop","B","op","BA",0,1,1,25,0,18,2379,22,0
"2383",2383,20190825,2,"BPO_V_BA","1-RED",432.26,4,"op","Rop","R","op","BA",1,0,1,25,0,18,2383,22,0
"2405",2405,20190825,2,"BPO_V_BA","1-RED",464.272,6,"op","Rop","R","op","BA",1,0,1,25,0,18,2405,22,0
"2461",2461,20190825,2,"BPO_V_BA","1-BLUE",581.031,6,"op","Bop","B","op","BA",0,1,1,25,0,18,2461,22,0
"2469",2469,20190825,2,"BPO_V_BA","1-RED",599.659,5,"op","Rop","R","op","BA",1,0,1,25,0,18,2469,22,0
"236",236,20190816,1,"BPT_V_BA","1-RED",524.496,1,"op","Rop","R","op","BA",1,0,1,26,0,1,236,23,0
"252",252,20190816,1,"BPT_V_BA","1-RED",762.704,5,"op","Rop","R","op","BA",1,0,1,26,0,1,252,23,0
"255",255,20190816,1,"BPT_V_BA","1-RED",790.071,8,"op","Rop","R","op","BA",1,0,1,26,0,1,255,23,0
"267",267,20190816,1,"BPT_V_BA","1-RED",977.196,6,"op","Rop","R","op","BA",1,0,1,26,0,1,267,23,0
"276",276,20190816,1,"BPT_V_BA","1-RED",1107.224,3,"op","Rop","R","op","BA",1,0,1,26,0,1,276,23,0
"2663",2663,20190825,2,"BPT_V_BA","1-RED",1118.924,8,"op","Rop","R","op","BA",1,0,1,26,0,20,2663,23,0
"2679",2679,20190825,2,"BPT_V_BA","1-RED",1179.385,8,"op","Rop","R","op","BA",1,0,1,26,0,20,2679,23,0
"2690",2690,20190825,2,"BPT_V_BA","1-RED",1226.954,8,"op","Rop","R","op","BA",1,0,1,26,0,20,2690,23,0
"2736",2736,20190825,2,"BPT_V_BA","1-RED",1504.141,6,"op","Rop","R","op","BA",1,0,1,26,0,20,2736,23,0
"2741",2741,20190825,2,"BPT_V_BA","1-RED",1554.465,2,"op","Rop","R","op","BA",1,0,1,26,0,20,2741,23,0
"2748",2748,20190825,2,"BPT_V_BA","1-RED",1592.978,3,"op","Rop","R","op","BA",1,0,1,26,0,20,2748,23,0
"2439",2439,20190825,2,"BPV_V_BA","1-RED",523.913,4,"op","Rop","R","op","BA",1,0,1,27,0,9,2439,24,0
"297",297,20190816,1,"BT_V_BA","1-RED",1574.834,4,"op","Rop","R","op","BA",1,0,1,28,0,0,297,25,0
"303",303,20190816,1,"BT_V_BA","1-RED",1637.11,5,"op","Rop","R","op","BA",1,0,1,28,0,0,303,25,0
"306",306,20190816,1,"BT_V_BA","1-RED",1715.55,6,"op","Rop","R","op","BA",1,0,1,28,0,0,306,25,0
"311",311,20190816,1,"BT_V_BA","1-RED",1788.506,4,"op","Rop","R","op","BA",1,0,1,28,0,0,311,25,0
"319",319,20190816,1,"BT_V_BA","1-RED",1859.404,6,"op","Rop","R","op","BA",1,0,1,28,0,0,319,25,0
"322",322,20190816,1,"BT_V_BA","1-RED",1893.564,6,"op","Rop","R","op","BA",1,0,1,28,0,0,322,25,0
"323",323,20190816,1,"BT_V_BA","1-RED",1939.629,7,"op","Rop","R","op","BA",1,0,1,28,0,0,323,25,0
"329",329,20190816,1,"BT_V_BA","1-RED",1990.043,7,"op","Rop","R","op","BA",1,0,1,28,0,0,329,25,0
"341",341,20190816,1,"BT_V_BA","1-RED",2154.078,7,"op","Rop","R","op","BA",1,0,1,28,0,0,341,25,0
"346",346,20190816,1,"BT_V_BA","1-RED",2233.917,3,"op","Rop","R","op","BA",1,0,1,28,0,0,346,25,0
"474",474,20190819,1,"BT_V_BA","1-RED",428.877,2,"op","Rop","R","op","BA",1,0,1,28,0,0,474,25,0
"610",610,20190819,1,"BT_V_BA","1-BLUE",1030.325,4,"op","Bop","B","op","BA",0,1,1,28,0,0,610,25,0
"730",730,20190819,1,"BT_V_BA","1-RED",1621.909,1,"op","Rop","R","op","BA",1,0,1,28,0,0,730,25,0
"743",743,20190819,1,"BT_V_BA","1-RED",1693.185,4,"op","Rop","R","op","BA",1,0,1,28,0,0,743,25,0
"756",756,20190819,1,"BT_V_BA","1-RED",1776.159,4,"op","Rop","R","op","BA",1,0,1,28,0,0,756,25,0
"787",787,20190819,1,"BT_V_BA","1-RED",1892.324,6,"op","Rop","R","op","BA",1,0,1,28,0,0,787,25,0
"794",794,20190819,1,"BT_V_BA","1-RED",1915.895,8,"op","Rop","R","op","BA",1,0,1,28,0,0,794,25,0
"1119",1119,20190821,2,"BT_V_BA","1-BLUE",189.714,3,"op","Bop","B","op","BA",0,1,1,28,0,0,1119,25,0
"1141",1141,20190821,2,"BT_V_BA","1-RED",303.176,6,"op","Rop","R","op","BA",1,0,1,28,0,0,1141,25,0
"1147",1147,20190821,2,"BT_V_BA","1-RED",333.198,8,"op","Rop","R","op","BA",1,0,1,28,0,0,1147,25,0
"1176",1176,20190821,2,"BT_V_BA","1-RED",443.331,9,"op","Rop","R","op","BA",1,0,1,28,0,0,1176,25,0
"1220",1220,20190821,2,"BT_V_BA","1-RED",611.597,7,"op","Rop","R","op","BA",1,0,1,28,0,0,1220,25,0
"1247",1247,20190821,2,"BT_V_BA","1-RED",813.776,0,"op","Rop","R","op","BA",1,0,1,28,0,0,1247,25,0
"1260",1260,20190821,2,"BT_V_BA","1-RED",875.785,4,"op","Rop","R","op","BA",1,0,1,28,0,0,1260,25,0
"1266",1266,20190821,2,"BT_V_BA","1-RED",908.156,5,"op","Rop","R","op","BA",1,0,1,28,0,0,1266,25,0
"1275",1275,20190821,2,"BT_V_BA","1-RED",958.558,7,"op","Rop","R","op","BA",1,0,1,28,0,0,1275,25,0
"1368",1368,20190821,2,"BT_V_BA","1-RED",1513.291,7,"op","Rop","R","op","BA",1,0,1,28,1,1,1368,25,0
"1375",1375,20190821,2,"BT_V_BA","1-BLUE",1566.877,4,"op","Bop","B","op","BA",0,1,1,28,1,1,1375,25,0
"1380",1380,20190821,2,"BT_V_BA","1-RED",1743.28,6,"op","Rop","R","op","BA",1,0,1,28,1,1,1380,25,0
"1443",1443,20190821,2,"BT_V_BA","1-RED",2080.822,6,"op","Rop","R","op","BA",1,0,1,28,1,1,1443,25,0
"1446",1446,20190821,2,"BT_V_BA","1-RED",2106.041,4,"op","Rop","R","op","BA",1,0,1,28,1,1,1446,25,0
"1453",1453,20190821,2,"BT_V_BA","1-BLUE",2154.605,10,"op","Bop","B","op","BA",0,1,1,28,1,1,1453,25,0
"1468",1468,20190821,2,"BT_V_BA","1-RED",2219.611,9,"op","Rop","R","op","BA",1,0,1,28,1,1,1468,25,0
"1470",1470,20190821,2,"BT_V_BA","1-RED",2227.844,7,"op","Rop","R","op","BA",1,0,1,28,1,1,1470,25,0
"1735",1735,20190822,1,"BT_V_BA","1-RED",594.973,9,"op","Rop","R","op","BA",1,0,1,28,1,2,1735,25,0
"1834",1834,20190822,1,"BT_V_BA","1-RED",994.638,8,"op","Rop","R","op","BA",1,0,1,28,1,3,1834,25,0
"1945",1945,20190822,1,"BT_V_BA","1-BLUE",1213.584,6,"op","Bop","B","op","BA",0,1,1,28,1,4,1945,25,0
"2237",2237,20190824,1,"BT_V_BA","1-BLUE",1020.412,12,"op","Bop","B","op","BA",0,1,1,28,1,4,2237,25,0
"2271",2271,20190825,2,"BT_V_BA","1-RED",135.567,2,"op","Rop","R","op","BA",1,0,1,28,1,4,2271,25,0
"2278",2278,20190825,2,"BT_V_BA","1-RED",187.477,0,"op","Rop","R","op","BA",1,0,1,28,1,4,2278,25,0
"2331",2331,20190825,2,"BT_V_BA","1-BLUE",317.102,1,"op","Bop","B","op","BA",0,1,1,28,1,4,2331,25,0
"2342",2342,20190825,2,"BT_V_BA","1-BLUE",348.653,3,"op","Bop","B","op","BA",0,1,1,28,1,4,2342,25,0
"2388",2388,20190825,2,"BT_V_BA","1-RED",440.252,5,"op","Rop","R","op","BA",1,0,1,28,1,4,2388,25,0
"2421",2421,20190825,2,"BT_V_BA","1-RED",491.834,NA,"op","Rop","R","op","BA",1,0,1,28,1,4,2421,25,0
"2447",2447,20190825,2,"BT_V_BA","1-BLUE",536.099,6,"op","Bop","B","op","BA",0,1,1,28,1,4,2447,25,0
"2450",2450,20190825,2,"BT_V_BA","1-BLUE",551.959,2,"op","Bop","B","op","BA",0,1,1,28,1,4,2450,25,0
"2456",2456,20190825,2,"BT_V_BA","1-RED",571.885,3,"op","Rop","R","op","BA",1,0,1,28,1,4,2456,25,0
"966",966,20190820,1,"BTB_V_BA","1-RED",517.264,0,"op","Rop","R","op","BA",1,0,1,29,9,16,966,26,0
"1033",1033,20190820,1,"BTB_V_BA","1-RED",1338.16,5,"op","Rop","R","op","BA",1,0,1,29,9,16,1033,26,0
"1069",1069,20190820,1,"BTB_V_BA","1-BLUE",1902.542,4,"op","Bop","B","op","BA",0,1,1,29,9,16,1069,26,0
"1084",1084,20190820,1,"BTB_V_BA","1-BLUE",2130.07,5,"op","Bop","B","op","BA",0,1,1,29,9,16,1084,26,0
"1085",1085,20190820,1,"BTB_V_BA","1-RED",2154.078,7,"op","Rop","R","op","BA",1,0,1,29,9,16,1085,26,0
"1091",1091,20190820,1,"BTB_V_BA","1-RED",2223.82,5,"op","Rop","R","op","BA",1,0,1,29,9,16,1091,26,0
"1110",1110,20190820,1,"BTB_V_BA","1-RED",2549.217,1,"op","Rop","R","op","BA",1,0,1,29,9,16,1110,26,0
"1388",1388,20190821,2,"BTB_V_BA","1-BLUE",1773.84,6,"op","Bop","B","op","BA",0,1,1,29,9,16,1388,26,0
"1458",1458,20190821,2,"BTB_V_BA","1-BLUE",2187.258,8,"op","Bop","B","op","BA",0,1,1,29,9,16,1458,26,0
"1490",1490,20190822,2,"BTB_V_BA","1-RED",124.778,4,"op","Rop","R","op","BA",1,0,1,29,9,17,1490,26,0
"1513",1513,20190822,2,"BTB_V_BA","1-BLUE",187.603,9,"op","Bop","B","op","BA",0,1,1,29,9,18,1513,26,0
"1678",1678,20190822,2,"BTB_V_BA","1-RED",475.586,7,"op","Rop","R","op","BA",1,0,1,29,10,24,1678,26,0
"1773",1773,20190822,2,"BTB_V_BA","1-RED",811.21,9,"op","Rop","R","op","BA",1,0,1,29,10,25,1773,26,0
